1,USIO,2024-12-04 10:30:00,(Entry),1.4000,NA,3498,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,USIO,2024-12-04 13:00:00,(Stop),1.3621,1.4000,3498,-132.6367,0,-0.02708,RSI_SCORE=0.8000,RSI_STD_SCORE=0.7500,MACD_SCORE=0.1000,ATR_Filter_SCORE=0.8000,Sector_SCORE=nan,RelativeVolume_SCORE=0.3000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.0000
1,PRO,2024-12-02 09:30:00,(Entry),23.1500,NA,211,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-02 15:30:00,(EODExit),23.7700,23.1500,211,130.8202,1,0.02678,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-03 09:30:00,(Entry),23.3200,NA,210,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-03 15:00:00,(Stop),22.8765,23.3200,210,-93.1343,0,-0.01902,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-03 15:30:00,(Entry),22.7500,NA,214,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-03 15:30:00,(EODExit),22.4000,22.7500,214,-74.9001,0,-0.01538,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-04 09:30:00,(Entry),23.0400,NA,211,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-04 10:00:00,(Profit),24.3139,23.0400,211,268.7991,1,0.05529,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
1,PRO,2024-12-04 10:30:00,(Entry),24.6300,NA,199,NA,NA,NA,RSI_SCORE=0.5000,RSI_STD_SCORE=0.5000,MACD_SCORE=0.5000,ATR_Filter_SCORE=0.5000,Sector_SCORE=0.5000,RelativeVolume_SCORE=0.5000,Multi_MA_SCORE=0.5000,Crossover_SCORE=0.5000
